"Step","8cpbv0o1-119 - val/force_mae","8cpbv0o1-119 - val/force_mae__MIN","8cpbv0o1-119 - val/force_mae__MAX","llroik6o-118 - val/force_mae","llroik6o-118 - val/force_mae__MIN","llroik6o-118 - val/force_mae__MAX","jsek6sl2-116 - val/force_mae","jsek6sl2-116 - val/force_mae__MIN","jsek6sl2-116 - val/force_mae__MAX","lcfwx2ma-116 - val/force_mae","lcfwx2ma-116 - val/force_mae__MIN","lcfwx2ma-116 - val/force_mae__MAX","4ojp66b1-114 - val/force_mae","4ojp66b1-114 - val/force_mae__MIN","4ojp66b1-114 - val/force_mae__MAX","6gk9uial-111 - val/force_mae","6gk9uial-111 - val/force_mae__MIN","6gk9uial-111 - val/force_mae__MAX"
"3600","0.016100198030471802","0.016100198030471802","0.016100198030471802","0.025580042973160744","0.025580042973160744","0.025580042973160744","0.017154188826680183","0.017154188826680183","0.017154188826680183","0.024665534496307373","0.024665534496307373","0.024665534496307373","0.017724527046084404","0.017724527046084404","0.017724527046084404","0.01906133070588112","0.01906133070588112","0.01906133070588112"
"3645","0.016061661764979362","0.016061661764979362","0.016061661764979362","0.02539599873125553","0.02539599873125553","0.02539599873125553","0.01708272285759449","0.01708272285759449","0.01708272285759449","0.02449040301144123","0.02449040301144123","0.02449040301144123","0.017646778374910355","0.017646778374910355","0.017646778374910355","0.018963821232318878","0.018963821232318878","0.018963821232318878"
"3690","0.015941418707370758","0.015941418707370758","0.015941418707370758","0.025253258645534515","0.025253258645534515","0.025253258645534515","0.016948740929365158","0.016948740929365158","0.016948740929365158","0.024266758933663368","0.024266758933663368","0.024266758933663368","0.01757817715406418","0.01757817715406418","0.01757817715406418","0.01889217644929886","0.01889217644929886","0.01889217644929886"
"3735","0.01580108143389225","0.01580108143389225","0.01580108143389225","0.025077925994992256","0.025077925994992256","0.025077925994992256","0.016832837834954262","0.016832837834954262","0.016832837834954262","0.024091608822345734","0.024091608822345734","0.024091608822345734","0.017494630068540573","0.017494630068540573","0.017494630068540573","0.018797431141138077","0.018797431141138077","0.018797431141138077"
"3780","0.015765009447932243","0.015765009447932243","0.015765009447932243","0.024897798895835876","0.024897798895835876","0.024897798895835876","0.016757193952798843","0.016757193952798843","0.016757193952798843","0.023862365633249283","0.023862365633249283","0.023862365633249283","0.017377151176333427","0.017377151176333427","0.017377151176333427","0.018763860687613487","0.018763860687613487","0.018763860687613487"
"3825","0.015689920634031296","0.015689920634031296","0.015689920634031296","0.02474694885313511","0.02474694885313511","0.02474694885313511","0.016674155369400978","0.016674155369400978","0.016674155369400978","0.02370595373213291","0.02370595373213291","0.02370595373213291","0.017297271639108658","0.017297271639108658","0.017297271639108658","0.018634360283613205","0.018634360283613205","0.018634360283613205"
"3870","0.0156294833868742","0.0156294833868742","0.0156294833868742","0.02459307573735714","0.02459307573735714","0.02459307573735714","0.016644896939396858","0.016644896939396858","0.016644896939396858","0.02353964000940323","0.02353964000940323","0.02353964000940323","0.01719644106924534","0.01719644106924534","0.01719644106924534","0.018568191677331924","0.018568191677331924","0.018568191677331924"
"3915","0.01554630696773529","0.01554630696773529","0.01554630696773529","0.024468740448355675","0.024468740448355675","0.024468740448355675","0.016593119129538536","0.016593119129538536","0.016593119129538536","0.02342093735933304","0.02342093735933304","0.02342093735933304","0.01709609292447567","0.01709609292447567","0.01709609292447567","0.018403420224785805","0.018403420224785805","0.018403420224785805"
"3960","0.015513970516622066","0.015513970516622066","0.015513970516622066","0.024333374574780464","0.024333374574780464","0.024333374574780464","0.016475582495331764","0.016475582495331764","0.016475582495331764","0.023277606815099716","0.023277606815099716","0.023277606815099716","0.016986694186925888","0.016986694186925888","0.016986694186925888","0.01835900917649269","0.01835900917649269","0.01835900917649269"
"4005","0.015502248890697956","0.015502248890697956","0.015502248890697956","0.024181392043828964","0.024181392043828964","0.024181392043828964","0.01642918772995472","0.01642918772995472","0.01642918772995472","0.023145275190472603","0.023145275190472603","0.023145275190472603","0.01690850593149662","0.01690850593149662","0.01690850593149662","0.01834852620959282","0.01834852620959282","0.01834852620959282"
"4050","0.015410992316901684","0.015410992316901684","0.015410992316901684","0.024015139788389206","0.024015139788389206","0.024015139788389206","0.01631906069815159","0.01631906069815159","0.01631906069815159","0.023031670600175858","0.023031670600175858","0.023031670600175858","0.016882652416825294","0.016882652416825294","0.016882652416825294","0.018284842371940613","0.018284842371940613","0.018284842371940613"
"4095","0.015358099713921547","0.015358099713921547","0.015358099713921547","0.023855499923229218","0.023855499923229218","0.023855499923229218","0.01630982756614685","0.01630982756614685","0.01630982756614685","0.02291378378868103","0.02291378378868103","0.02291378378868103","0.016797218471765518","0.016797218471765518","0.016797218471765518","0.01826477237045765","0.01826477237045765","0.01826477237045765"
"4140","0.015270286239683628","0.015270286239683628","0.015270286239683628","0.02373070828616619","0.02373070828616619","0.02373070828616619","0.01627347059547901","0.01627347059547901","0.01627347059547901","0.02276165969669819","0.02276165969669819","0.02276165969669819","0.01674654148519039","0.01674654148519039","0.01674654148519039","0.01817740686237812","0.01817740686237812","0.01817740686237812"
"4185","0.015229878947138786","0.015229878947138786","0.015229878947138786","0.02366544120013714","0.02366544120013714","0.02366544120013714","0.016233041882514954","0.016233041882514954","0.016233041882514954","0.02267165295779705","0.02267165295779705","0.02267165295779705","0.016695281490683556","0.016695281490683556","0.016695281490683556","0.018138736486434937","0.018138736486434937","0.018138736486434937"
"4230","0.01516704075038433","0.01516704075038433","0.01516704075038433","0.023576561361551285","0.023576561361551285","0.023576561361551285","0.016185738146305084","0.016185738146305084","0.016185738146305084","0.02258850820362568","0.02258850820362568","0.02258850820362568","0.01660994067788124","0.01660994067788124","0.01660994067788124","0.018034493550658226","0.018034493550658226","0.018034493550658226"
"4275","0.01507667638361454","0.01507667638361454","0.01507667638361454","0.023461690172553062","0.023461690172553062","0.023461690172553062","0.016085155308246613","0.016085155308246613","0.016085155308246613","0.022463707253336906","0.022463707253336906","0.022463707253336906","0.016454320400953293","0.016454320400953293","0.016454320400953293","0.017941253259778023","0.017941253259778023","0.017941253259778023"
"4320","0.015015819109976292","0.015015819109976292","0.015015819109976292","0.023320075124502182","0.023320075124502182","0.023320075124502182","0.01594572141766548","0.01594572141766548","0.01594572141766548","0.022328820079565048","0.022328820079565048","0.022328820079565048","0.01636497862637043","0.01636497862637043","0.01636497862637043","0.01780499704182148","0.01780499704182148","0.01780499704182148"
"4365","0.014931244775652885","0.014931244775652885","0.014931244775652885","0.023189136758446693","0.023189136758446693","0.023189136758446693","0.015844447538256645","0.015844447538256645","0.015844447538256645","0.022183366119861603","0.022183366119861603","0.022183366119861603","0.016237445175647736","0.016237445175647736","0.016237445175647736","0.017709162086248398","0.017709162086248398","0.017709162086248398"
"4410","0.014839562587440014","0.014839562587440014","0.014839562587440014","0.023052245378494263","0.023052245378494263","0.023052245378494263","0.01583433896303177","0.01583433896303177","0.01583433896303177","0.02202395349740982","0.02202395349740982","0.02202395349740982","0.016166213899850845","0.016166213899850845","0.016166213899850845","0.017678389325737953","0.017678389325737953","0.017678389325737953"
"4455","0.014801468700170517","0.014801468700170517","0.014801468700170517","0.02294810302555561","0.02294810302555561","0.02294810302555561","0.015895584598183632","0.015895584598183632","0.015895584598183632","0.021904539316892624","0.021904539316892624","0.021904539316892624","0.016085224226117134","0.016085224226117134","0.016085224226117134","0.017598308622837067","0.017598308622837067","0.017598308622837067"
"4500","0.01476525142788887","0.01476525142788887","0.01476525142788887","0.022861633449792862","0.022861633449792862","0.022861633449792862","0.015880580991506577","0.015880580991506577","0.015880580991506577","0.02176709659397602","0.02176709659397602","0.02176709659397602","0.016067897900938988","0.016067897900938988","0.016067897900938988","0.01748611032962799","0.01748611032962799","0.01748611032962799"
"4545","0.014733018353581429","0.014733018353581429","0.014733018353581429","0.02276383899152279","0.02276383899152279","0.02276383899152279","0.015845445916056633","0.015845445916056633","0.015845445916056633","0.021670972928404808","0.021670972928404808","0.021670972928404808","0.0160039234906435","0.0160039234906435","0.0160039234906435","0.01740589365363121","0.01740589365363121","0.01740589365363121"
"4590","0.014685260131955147","0.014685260131955147","0.014685260131955147","0.022642051801085472","0.022642051801085472","0.022642051801085472","0.015754902735352516","0.015754902735352516","0.015754902735352516","0.021549398079514503","0.021549398079514503","0.021549398079514503","0.015950273722410202","0.015950273722410202","0.015950273722410202","0.017341624945402145","0.017341624945402145","0.017341624945402145"
"4635","0.014690007083117962","0.014690007083117962","0.014690007083117962","0.022534893825650215","0.022534893825650215","0.022534893825650215","0.015704937279224396","0.015704937279224396","0.015704937279224396","0.021428978070616722","0.021428978070616722","0.021428978070616722","0.015885353088378906","0.015885353088378906","0.015885353088378906","0.017234260216355324","0.017234260216355324","0.017234260216355324"
"4680","0.014669355936348438","0.014669355936348438","0.014669355936348438","0.02243015170097351","0.02243015170097351","0.02243015170097351","0.015680858865380287","0.015680858865380287","0.015680858865380287","0.021332185715436935","0.021332185715436935","0.021332185715436935","0.015849769115447998","0.015849769115447998","0.015849769115447998","0.01716480404138565","0.01716480404138565","0.01716480404138565"
"4725","0.014615780673921108","0.014615780673921108","0.014615780673921108","0.022309664636850357","0.022309664636850357","0.022309664636850357","0.015590626746416092","0.015590626746416092","0.015590626746416092","0.021258486434817314","0.021258486434817314","0.021258486434817314","0.015819309279322624","0.015819309279322624","0.015819309279322624","0.01712743751704693","0.01712743751704693","0.01712743751704693"
"4770","0.014639770612120628","0.014639770612120628","0.014639770612120628","0.02221834659576416","0.02221834659576416","0.02221834659576416","0.015536347404122353","0.015536347404122353","0.015536347404122353","0.021139197051525116","0.021139197051525116","0.021139197051525116","0.015722494572401047","0.015722494572401047","0.015722494572401047","0.01706196740269661","0.01706196740269661","0.01706196740269661"
"4815","0.014621492475271225","0.014621492475271225","0.014621492475271225","0.022107796743512154","0.022107796743512154","0.022107796743512154","0.015442883595824242","0.015442883595824242","0.015442883595824242","0.021011661738157272","0.021011661738157272","0.021011661738157272","0.015655051916837692","0.015655051916837692","0.015655051916837692","0.017045190557837486","0.017045190557837486","0.017045190557837486"
"4860","0.014523359015583992","0.014523359015583992","0.014523359015583992","0.021995119750499725","0.021995119750499725","0.021995119750499725","0.015441627241671085","0.015441627241671085","0.015441627241671085","0.020889872685074806","0.020889872685074806","0.020889872685074806","0.015593601390719414","0.015593601390719414","0.015593601390719414","0.01697257161140442","0.01697257161140442","0.01697257161140442"
"4905","0.014490872621536255","0.014490872621536255","0.014490872621536255","0.021959448233246803","0.021959448233246803","0.021959448233246803","0.015464533120393753","0.015464533120393753","0.015464533120393753","0.020786447450518608","0.020786447450518608","0.020786447450518608","0.015504446811974049","0.015504446811974049","0.015504446811974049","0.016894442960619926","0.016894442960619926","0.016894442960619926"
